customer_id,age,gender,location,incomelevel,signupdate,total_spent,avg_spent,num_transactions,max_transaction,min_transaction,engagement_score
9c52add6-d6da-42b9-be78-9a5d2d771aec,56.0,Female,North Jessica,Medium,2019-11-09,776.57,776.57,1,776.57,776.57,0.0
b791d365-bf14-43ae-9939-aabd2c982866,22.0,Female,Erikville,Low,2019-08-04,1013.035,506.5175,2,516.41,496.625,0.0
22e1b1a5-34cf-4022-9313-484145b714ab,45.0,Female,Martinstad,Low,2023-11-30,62.26,62.26,1,62.26,62.26,0.0
979c8237-bae7-4240-9224-b283bc02529e,45.0,Female,Harrisborough,Medium,2021-09-11,1285.95,642.975,2,667.2,618.75,0.0
a8f090f4-9647-49e5-9bc0-06203eaa301f,37.0,Male,Samuelland,High,2022-06-06,974.79,974.79,1,974.79,974.79,0.0
4e5e8598-a3bb-4580-8c9f-a2ec0d98afc4,53.0,Female,Lake Spencerborough,Low,2023-12-01,1043.98,521.99,2,803.36,240.62,0.0
509c0596-50f8-4e68-8204-ddf396e67862,55.0,Female,Carterchester,Medium,2020-06-10,1338.465,446.155,3,674.54,167.3,0.0
fca77c16-5fd3-495f-bb00-a5c961504e5a,70.0,Male,New Jenniferview,High,2023-02-27,429.2,429.2,1,429.2,429.2,0.0
0b4b34dc-3ae8-4943-9f47-f27482de26a9,58.0,Male,Maryborough,Low,2019-10-15,275.27,275.27,1,275.27,275.27,0.0
61adc65c-ddcd-43fc-85c4-9e8d60daeae3,57.0,Female,West Rebecca,High,2020-01-09,94.09,94.09,1,94.09,94.09,0.0
72aec0bd-fd32-472c-9b49-055bb88e33c6,47.0,Male,South Lindachester,Low,2020-02-26,1273.57,636.785,2,754.17,519.4,0.0
f2fa85fd-89ce-488e-bbdf-4535ae78da25,24.0,Male,Reidburgh,Low,20/05/2021,212.58,212.58,1,212.58,212.58,0.0
172a04cf-2db8-4c96-9c93-ea123cb44279,65.0,Male,Burkebury,High,2024-05-24,2286.9,762.3000000000001,3,946.3,450.16,0.0
e3589ba8-b8bb-419d-91b1-2f1196118c68,28.0,Female,Jonesshire,Medium,2020-06-14,662.0699999999999,331.03499999999997,2,611.9,50.17,0.0
0e744af0-f183-499b-adb5-76ff753745e3,70.0,Male,New Timothyton,,2020-09-20,1060.29,530.145,2,855.47,204.82,0.0
7f06d32a-671e-4125-95cd-ce560c2e630a,34.0,Male,Mooreshire,Low,2022-07-24,105.91,105.91,1,105.91,105.91,0.0
35e934cf-39b9-4b4d-9b2d-c9a4c40b3c88,63.0,Male,Burkeshire,High,2021-07-20,838.21,279.40333333333336,3,312.57,239.72,0.0
8baf40b4-2477-4993-8371-0f4d5f29d42d,55.0,Male,Franklinmouth,High,2021-11-03,1075.87,358.6233333333333,3,669.59,47.08,0.0
3609a9ad-d526-44a5-96ec-7ba7accfd866,26.0,Female,East Jerryland,High,2020-11-23,252.38,252.38,1,252.38,252.38,0.0
e4ce98e6-81ec-48c3-a198-813996dfdf1b,51.0,Male,New Johnbury,Low,12/11/2019,1229.52,307.38,4,520.0,85.25,0.0
658c09ee-ffab-4a46-b971-af23b5b5da0e,45.0,Female,Johnsonborough,High,2021-06-05,655.97,655.97,1,655.97,655.97,0.0
6e0b43fc-e01d-46b6-8a25-d21fff7ccbe1,52.0,Female,Wheelerburgh,High,2021-06-03,578.86,578.86,1,578.86,578.86,0.0
80ccc424-80cb-43f9-8063-a09c96c53da0,53.0,Male,South Danielborough,Medium,2022-03-06,271.98,271.98,1,271.98,271.98,0.0
d3b2f0c4-722a-4b0c-bdcb-19a8cbc80193,45.0,Female,Cobbborough,Low,2019-12-31,759.47,759.47,1,759.47,759.47,0.0
b0e547f6-b969-4908-b977-c64793686f9e,59.0,Male,West Donaldmouth,Low,2020-04-16,2221.3450000000003,740.4483333333334,3,926.02,496.625,0.0
bd8ab2a4-b629-48e1-be7c-79608d4cce8b,41.0,Female,Anthonyhaven,High,2023-02-10,447.56,447.56,1,447.56,447.56,0.0
6a84f1a7-f636-4300-bd8d-c7f888460829,21.0,Female,East Marcushaven,Medium,2023-06-19,953.86,476.93,2,953.86,0.0,0.0
f6cab49a-a8b5-42a8-92be-42e200212268,28.0,Female,New Stanley,High,2024-02-12,671.33,223.77666666666667,3,299.8,140.11,0.0
7c7df909-aa25-48c7-af9d-6ebe714b28b6,23.0,Female,South Anthonystad,Low,2020-06-23,100.14,50.07,2,50.07,50.07,0.0
17bf453d-4dd4-4055-b398-940a4b52edfa,42.0,Female,Garciaberg,Low,2021-06-16,1575.2,787.6,2,828.48,746.72,0.0
d160e8f2-113e-4e69-928c-b6303f391203,55.0,Male,New Tammymouth,Low,2023-06-14,1071.175,535.5875,2,574.55,496.625,0.0
d83178cf-653d-435c-a7e8-880361dec6e7,47.0,Male,Brittneyville,Low,2020-01-25,1158.08,579.04,2,814.62,343.46,0.0
0a8833e5-9e7f-4a7b-94a8-216a46821d46,62.0,Female,Cookberg,High,2022-01-27,64.28,64.28,1,64.28,64.28,0.0
1fde298f-1904-4dff-a59e-15640c89c519,47.0,Female,West Joseph,,2022-03-03,477.38,477.38,1,477.38,477.38,0.0
0156ef90-c829-4e9e-8fec-8634e8ff3c54,60.0,Female,Port Adam,High,2019-12-28,496.625,496.625,1,496.625,496.625,0.0
b56473e0-5c57-4325-94f2-6414db34f557,70.0,Female,New Douglasville,Low,2020-04-21,2069.87,517.4675,4,677.94,398.68,0.0
a0db86bf-0c2d-4c9e-8d3b-f5b33ac37cee,50.0,Male,South Jose,Low,2023-10-30,1395.31,697.655,2,798.58,596.73,0.0
74653505-85eb-4155-a90b-abe2b30179db,31.0,Female,East Williamfurt,Low,2024-03-28,27.6,27.6,1,27.6,27.6,0.0
0c4b59d3-f907-4240-8849-6d592af9f7f6,62.0,Male,Michaeltown,High,2020-12-05,1603.29,801.645,2,876.04,727.25,0.0
060cfd42-8d99-4264-aa27-e8d0b537e207,70.0,Female,South Alexandertown,High,2022-07-11,983.79,983.79,1,983.79,983.79,0.0
1ccb71e6-8f53-423f-808d-a2023aa0c5a8,53.0,Male,West Elizabeth,Medium,2021-11-21,432.33,216.165,2,377.09,55.24,0.0
f01b204b-74d4-4c28-8f90-450dcd6b26da,46.0,Male,South Kelly,High,2022-04-12,808.47,808.47,1,808.47,808.47,0.0
e2cbdbed-02ab-4081-822a-e970794e5aa0,47.0,Male,Glovershire,Low,2023-10-10,121.02,121.02,1,121.02,121.02,0.0
39974820-20fa-436e-a5c3-581d43b00d63,39.0,Male,East Geraldview,Low,2024-03-29,189.04,189.04,1,189.04,189.04,0.0
7e633526-86ba-4795-8d80-a79b26014c0d,68.0,Male,West Robert,Medium,2022-12-05,671.52,671.52,1,671.52,671.52,0.0
12e1aa2d-57e7-44de-af86-e71a42574c51,39.0,Male,Mirandamouth,High,2021-06-22,1343.835,671.9175,2,847.21,496.625,0.0
6007e8e7-4c8a-4df0-b03a-e7afdb6684e2,58.0,Male,New Joshua,Medium,2020-07-21,486.67,486.67,1,486.67,486.67,0.0
8ddf315b-2c2b-4768-a1b8-2836d9f9546b,40.0,Female,Kaylahaven,High,2020-03-16,1600.9099999999999,800.4549999999999,2,900.5,700.41,0.0
160f25a7-ed0b-4471-a260-1f0fcade1217,37.0,Female,Gardnershire,High,2019-11-17,249.78,249.78,1,249.78,249.78,0.0
32ac26c6-b07d-4ac9-b659-f36459af6337,54.0,Female,Michaelborough,Low,2023-10-05,112.84,112.84,1,112.84,112.84,0.0
8a6ac6de-96f0-4383-a87c-34d12e104bb8,57.0,Male,New Patty,High,2020-09-09,911.93,455.965,2,656.14,255.79,0.0
98ff8454-f7df-4193-a23a-34b23769aed2,41.0,Male,South Jacob,Low,2021-11-23,103.14,103.14,1,103.14,103.14,0.0
cb968037-1e4a-42c7-8d2f-3eb0b27b5295,42.0,Male,Stevenshire,Medium,2023-12-26,618.22,618.22,1,618.22,618.22,0.0
1904daec-e2bf-4b0b-854c-baaf9e4df3b7,45.0,Male,Lake Margaretberg,High,16/03/2020,141.34,141.34,1,141.34,141.34,0.0
db18bd1b-8476-4835-81ac-5328b72d473f,63.0,Female,South David,Medium,2020-02-24,1364.4850000000001,682.2425000000001,2,867.86,496.625,0.0
1bdeb580-975a-42df-8248-fbb7d027d23e,57.0,Female,Kimberg,High,2023-02-14,797.61,797.61,1,797.61,797.61,0.0
6c78ab25-9895-4054-968d-0a5264ffa064,43.0,Female,West Evelynburgh,Low,2020-08-15,829.73,829.73,1,829.73,829.73,0.0
ac0248f2-5af3-46f9-9cec-2fb5a478f47a,64.0,Male,East Brookeburgh,High,2021-03-07,981.24,981.24,1,981.24,981.24,0.0
267bca9f-cc78-499d-9f07-a52a638c5d8c,45.0,Male,New Markfurt,High,2020-10-01,1657.19,828.595,2,961.44,695.75,0.0
3120d699-c28f-4de7-afba-adceae29c1c5,37.0,Male,West Catherineshire,High,2024-02-25,1210.9699999999998,605.4849999999999,2,649.42,561.55,0.0
bfe55c3b-668e-485d-9476-670acd50b12b,36.0,Male,New Kaylahaven,Low,2023-01-03,396.625,198.3125,2,496.625,-100.0,0.0
ee462937-e0c4-42bd-a4ef-7df8946ba9f7,27.0,Male,Sampsonburgh,High,2020-03-23,786.84,393.42,2,763.59,23.25,0.0
b91999f9-b7ed-4da4-a285-1dafae98e21d,52.0,Female,North Danielmouth,Medium,2019-09-11,-100.0,-100.0,1,-100.0,-100.0,0.0
8de0429b-700b-4253-b914-e61d580aeb08,67.0,Female,Woodsmouth,Medium,2019-12-16,110.06,110.06,1,110.06,110.06,0.0
ea4f48c7-7862-4f92-9a6f-1c2778adfe56,49.0,Male,East Edward,Medium,2022-08-24,711.975,355.9875,2,496.625,215.35,0.0
d8a93878-8a64-48b1-9099-65b5695c42c2,45.0,Male,Emilyside,Low,2021-02-13,2112.56,704.1866666666666,3,821.67,558.2,0.0
aac57e67-f138-426a-8f26-c4620e29f4e6,47.0,Male,East Corymouth,Medium,2023-09-10,955.98,955.98,1,955.98,955.98,0.0
e1787f8a-3681-477f-92bc-c76f56f14bc3,30.0,Male,West Christine,Medium,2020-03-01,917.9,917.9,1,917.9,917.9,0.0
ccb5b16c-60f2-413c-9d6d-e5aa0091df54,50.0,Female,Dominguezburgh,Low,2022-10-25,496.625,496.625,1,496.625,496.625,0.0
75e2b1f9-ea4e-4d40-8035-4c6447576b3f,44.0,Male,Port Richardshire,High,2019-07-08,652.28,326.14,2,382.6,269.68,0.0
e4e86de7-3972-407e-9a7d-66b34a347463,45.0,Female,Pughstad,Medium,2020-11-06,496.625,496.625,1,496.625,496.625,0.0
aeba2f6d-bf7f-4a93-b947-4b5d03d6fa95,66.0,Female,South Garyborough,Low,2020-09-27,1456.615,728.3075,2,959.99,496.625,0.0
331aa308-0011-4df0-80c8-83768817c3fd,50.0,Male,East Seanhaven,High,2023-07-15,678.08,678.08,1,678.08,678.08,0.0
49e88aa3-3b35-4509-9a10-49f25f06b615,28.0,Female,East Aaronton,,2022-03-26,309.18,309.18,1,309.18,309.18,0.0
6601e9d6-7e18-48f9-ba38-71d0d9cb31cb,62.0,Male,South Chadmouth,High,2021-10-06,1432.175,716.0875,2,935.55,496.625,0.0
5819025b-3df7-4da6-a8bd-5d980e61c5a4,45.0,Female,Lake Miguelchester,High,2020-07-18,841.0550000000001,420.52750000000003,2,496.625,344.43,0.0
5dd3f3da-d9e7-4b28-afb0-30497d1f5014,42.0,Male,Tiffanyland,Low,2021-10-12,894.07,894.07,1,894.07,894.07,0.0
02b1b8cb-bc72-4ca5-af51-05e16bab084b,34.0,Male,Port William,Medium,2022-10-18,496.625,496.625,1,496.625,496.625,0.0
43230006-9636-403f-966c-f7e3166e504d,56.0,Female,Port Jeffrey,High,2023-04-29,775.61,775.61,1,775.61,775.61,0.0
1028c9f7-f42a-425c-8250-292131378975,54.0,Male,Port Cynthiachester,High,2021-12-22,446.36,446.36,1,446.36,446.36,0.0
018be1fd-e482-4d3d-87b9-a425ae35c5a1,21.0,Male,Kevinstad,Low,2022-07-17,1253.5,626.75,2,970.11,283.39,0.0
4add70a0-9c64-41d8-b32e-f7f1ea06706b,52.0,Male,Port Miguel,Medium,2020-08-26,2081.86,520.465,4,856.21,0.0,0.0
2dcb9523-356b-40b2-a67b-1f27797de261,57.0,Male,East Anna,Low,2023-02-21,387.74,387.74,1,387.74,387.74,0.0
0340d565-36b4-4d28-9619-7899512b31b8,62.0,Female,Nguyenton,Low,2022-04-26,603.06,603.06,1,603.06,603.06,0.0
6596f49d-5c9f-4bcd-84a0-82d866b98314,26.0,Female,New Peterchester,High,2019-07-04,787.9699999999999,393.98499999999996,2,733.31,54.66,0.0
8414f142-72a4-4343-9afd-48c4333bfda4,45.0,Female,North Victoria,Low,2024-03-26,1695.93,565.3100000000001,3,627.97,449.29,0.0
a8a7ca84-eb94-417d-a539-47f086159f3c,32.0,Male,South Ricky,Low,2023-07-15,34.12,34.12,1,34.12,34.12,0.0
c31b7475-f089-4708-be02-df18e1348a5e,48.0,Male,North Michelle,Medium,2021-01-29,2533.075,633.26875,4,830.08,397.29,0.0
bed6aaf5-80ce-41d2-b91b-11e7e3726d22,42.0,Female,Davidhaven,Medium,2020-11-27,2666.39,666.5975,4,818.44,284.46,0.0
6539c670-03a7-4f89-8fb2-8190024380cb,55.0,Male,Hendersonshire,Low,2022-01-16,551.13,551.13,1,551.13,551.13,0.0
ef341627-301c-4502-9ebc-a7d1ea8bf37b,24.0,Female,East Steve,Medium,2022-03-22,377.08,377.08,1,377.08,377.08,0.0
5dcc04f0-2300-4707-b737-82abb839b428,36.0,Female,North Morganmouth,Low,2023-01-04,1502.7649999999999,500.9216666666666,3,761.48,244.66,0.0
30fbbfed-bf48-475b-8057-2f27f7c343af,62.0,Female,Bowmanburgh,High,2021-03-16,625.41,625.41,1,625.41,625.41,0.0
aa53dc4d-35a6-45a2-9ffb-f83d25cf0e60,18.0,Male,North Kaitlyn,Medium,2020-06-24,686.2,343.1,2,452.05,234.15,0.0
59bf21c7-b292-4aa8-99c0-023d01d759ba,18.0,Male,Harrisborough,Medium,2021-09-09,341.08,341.08,1,341.08,341.08,0.0
088dbb34-9520-43fb-abe3-244083f14b93,40.0,Female,Lake Kevin,Medium,2020-01-25,895.93,895.93,1,895.93,895.93,0.0
faf73ad2-9d18-40fa-943b-69efe9d685a8,52.0,Male,Port Michael,Medium,2020-03-16,623.02,623.02,1,623.02,623.02,0.0
ca645b4d-28a4-42ec-99a7-8000d38bf2e0,37.0,Male,Brandonfurt,,2019-09-14,-100.0,-100.0,1,-100.0,-100.0,0.0
999ad741-dfd2-46fe-afcb-7d1a3347c5c1,150.0,Female,Barbarafurt,Medium,2020-07-08,141.31,141.31,1,141.31,141.31,0.0
0773c2a4-9485-40ba-b6a5-645cd15d9837,55.0,Female,Williamshaven,High,2022-07-19,180.07,180.07,1,180.07,180.07,0.0
f1f5c413-2160-4dac-97e1-be254637d804,150.0,Female,Joshuahaven,High,2021-07-24,408.7,408.7,1,408.7,408.7,0.0
8ad8003f-aa9d-4b7b-84f5-1913e2660e5d,47.0,Female,Scottville,Low,2020-09-15,473.65,473.65,1,473.65,473.65,0.0
b66935bc-453f-4947-86e6-92d2e1d52872,49.0,Female,Whiteburgh,Low,2021-04-26,496.625,496.625,1,496.625,496.625,0.0
29436bcf-d6f8-44d1-a856-0794abb562ab,68.0,Female,New Fred,Low,2021-09-01,1734.92,867.46,2,895.22,839.7,0.0
9bd04ab1-225d-48d3-a9f9-f2338a40a439,42.0,Male,Jillianburgh,Low,2020-12-10,1195.73,597.865,2,922.96,272.77,0.0
69392978-5c7e-4872-9058-2a4590c9247d,42.0,Female,Lake Lisa,High,2022-08-27,993.12,993.12,1,993.12,993.12,0.0
dd1f3738-50b7-49a3-b369-8944f15ecba0,70.0,Male,Gonzalezhaven,High,2022-09-03,998.26,499.13,2,801.75,196.51,0.0
5295b804-fb7e-4dd4-bb76-a0e1a79841c1,45.0,Female,Velasquezmouth,Low,2021-04-06,671.41,671.41,1,671.41,671.41,0.0
8f61e984-4fa5-4941-95ee-e42c92758e02,26.0,Female,North Jenna,Medium,2020-02-18,1557.19,519.0633333333334,3,626.59,334.96,0.0
7a2c7c71-1f0d-4e00-b1e7-821708ec5194,30.0,Female,North Frederickport,Low,2020-04-05,620.57,620.57,1,620.57,620.57,0.0
20f360d6-65c8-4295-98f7-282d3a089d77,43.0,Female,Nicholasview,Medium,2024-05-15,954.22,954.22,1,954.22,954.22,0.0
e7e5e8fe-5fdd-43e6-92e1-5ea3e399486e,-1.0,Female,Christinaburgh,Medium,2023-02-26,-100.0,-100.0,1,-100.0,-100.0,0.0
d6fa22e0-95a7-4968-9527-41ebf73c7764,43.0,Female,Eduardostad,Low,2021-10-14,1861.5900000000001,620.5300000000001,3,868.34,496.625,0.0
18c03691-9a7c-4711-81f8-01d06c1cae4b,57.0,Female,New Scott,High,2022-10-06,528.74,264.37,2,371.95,156.79,0.0
72c7cb40-0acb-4d2b-9677-2159706f0e6b,20.0,Female,Petersonbury,Medium,2022-10-11,1272.73,636.365,2,834.01,438.72,0.0
1cc636ba-e6ea-44c6-a056-0de95dce9831,45.0,Female,Saraton,Medium,2021-09-23,390.29,390.29,1,390.29,390.29,0.0
fcb31c19-064e-4e81-b69f-16e8d8f3e737,18.0,Female,Edwardview,,2021-09-16,25.55,25.55,1,25.55,25.55,0.0
8da1bcf2-03d6-4c67-863e-94f77ad8a850,46.0,Female,Markmouth,High,2024-01-05,390.99,390.99,1,390.99,390.99,0.0
63a3c9cf-ac63-41a6-bf00-2f140f015fcd,55.0,Male,West Judithberg,Low,2020-08-13,496.625,496.625,1,496.625,496.625,0.0
472dd3d5-946e-4c40-804d-110cc6faae1d,20.0,Female,New Charlesborough,Low,2022-09-12,749.94,749.94,1,749.94,749.94,0.0
a4a6c9aa-bbbf-4155-9100-4f770078551d,-1.0,Male,Curtistown,High,2020-01-19,2334.88,778.2933333333334,3,852.27,732.07,0.0
5dfe3352-ee78-4510-a968-9aba1dd940a2,55.0,Male,North Michael,High,2019-11-20,215.87,107.935,2,140.01,75.86,0.0
9560ed71-7a04-4cd9-a576-b622c5690487,61.0,Female,Rodriguezberg,,2019-08-07,971.59,485.795,2,833.48,138.11,0.0
580dd6e4-0598-4d7d-aef6-e6572e857e50,26.0,Male,New Johnnyton,Low,2021-07-07,672.49,224.16333333333333,3,361.08,41.74,0.0
8d8fe8bd-2009-4a15-be37-83dba3cef447,60.0,Male,East Dennis,High,2024-02-07,807.575,403.7875,2,496.625,310.95,0.0
2d76d24b-3693-4802-8014-9ea47fb95597,24.0,Male,Mcdanielburgh,High,2024-06-03,1874.2,624.7333333333333,3,954.33,199.7,0.0
ebae3bd0-ff1e-43a5-856d-bc85eebf9057,36.0,Female,Amandaside,High,2023-07-28,993.25,496.625,2,496.625,496.625,0.0
1756838b-8368-4852-b4a5-32a23643a3dd,26.0,Male,North Ian,High,2024-04-13,317.07,317.07,1,317.07,317.07,0.0
2be2a985-68f6-42b1-95a8-768c5c661980,44.0,Female,Lake Keith,Medium,2019-12-11,1722.82,430.705,4,899.0,157.05,0.0
554a56a2-12f8-4e57-a08e-706b37aabb1f,55.0,Female,Warnerview,Low,2024-02-26,394.78,394.78,1,394.78,394.78,0.0
5cea80e1-34e1-4474-806d-73710d8c86b6,23.0,Male,Benderburgh,Low,2023-05-12,1142.08,571.04,2,702.3,439.78,0.0
2fb831c7-4ce9-435b-959d-3f69e179a6bf,50.0,Female,East Jeffrey,Medium,2023-07-21,717.8,358.9,2,507.74,210.06,0.0
db354959-55a3-4dbd-aa69-2c0885adb268,45.0,Female,Youngville,Medium,2021-01-27,278.23,278.23,1,278.23,278.23,0.0
37a8ee69-e419-4e15-a2dd-215b57b3ba67,64.0,Female,Port Stephanie,High,2021-06-22,1852.57,617.5233333333333,3,837.48,185.97,0.0
a194ec8f-3ff6-4c4c-a9ab-bad2c4c4871a,45.0,Male,Kimside,Medium,2020-12-24,337.0,337.0,1,337.0,337.0,0.0
71904c78-c815-499d-8289-88ae7c89883f,65.0,Male,West Melissa,Low,2024-04-04,1294.94,647.47,2,767.64,527.3,0.0
03d6d674-5310-4a05-ab0b-8cfedc46a1ab,29.0,Female,Hoganmouth,Medium,2023-02-01,794.25,794.25,1,794.25,794.25,0.0
2914da6c-c083-47d2-8e78-f26c44cbc042,57.0,Female,Jasonview,Medium,2020-01-04,513.31,513.31,1,513.31,513.31,0.0
d64b0c8d-1831-4b29-baa2-08c4d5c3a0f9,25.0,Female,Brittneychester,High,2020-02-15,1479.605,369.90125,4,496.625,58.64,0.0
bc2031d8-5a4a-4cfc-98f1-0c1b8cc33934,60.0,Male,Emilyshire,High,2020-04-27,1374.37,687.185,2,748.79,625.58,0.0
ff3f41ad-9dba-4ce4-97fb-022a275ed0d8,25.0,Male,North Eugene,Low,2020-09-29,1153.03,576.515,2,649.56,503.47,0.0
0865a620-9ff4-46ec-9f14-7efdd071a041,19.0,Female,West Sandraberg,High,2022-10-19,1075.1599999999999,358.3866666666666,3,570.81,24.94,0.0
aeaf225f-d2a0-4a65-89cc-332358117295,67.0,Female,Lake Jeremyfurt,High,2023-06-11,624.25,312.125,2,542.78,81.47,0.0
1ed01bef-384d-4c8b-a672-7c292860d7c1,18.0,Female,Port Adam,High,2020-09-22,1012.83,506.415,2,508.97,503.86,0.0
15d4ef39-45ae-443e-866c-ce025234f154,43.0,Female,New Shaunburgh,High,2022-11-18,357.46,357.46,1,357.46,357.46,0.0
3e44871b-f56c-4576-b1ca-d1dc999e2166,40.0,Female,Porterport,,2020-09-03,423.94,423.94,1,423.94,423.94,0.0
d8fc115f-73be-487b-bdae-921eee1052bb,49.0,Female,Ashleyport,High,2024-02-02,158.46,158.46,1,158.46,158.46,0.0
1938b05f-14b1-4bda-bedf-24863003259e,45.0,Male,Donnachester,Medium,2022-08-29,959.3199999999999,479.65999999999997,2,945.53,13.79,0.0
a76ed7fb-f0eb-4927-9cc5-e92294c44403,39.0,Male,Matthewsport,Medium,2019-11-11,389.46,389.46,1,389.46,389.46,0.0
4605103f-9b58-43c8-baf9-73abfb2c0441,37.0,Female,Hooverport,High,2022-12-18,289.16,289.16,1,289.16,289.16,0.0
57ed9f50-dca0-44b5-9d66-807135eccbee,18.0,Male,North Kylemouth,,2022-01-20,1260.7849999999999,630.3924999999999,2,764.16,496.625,0.0
8d435ee0-fa33-4553-880a-e26511ac3921,48.0,Female,Wheelerborough,Low,2021-04-11,396.625,198.3125,2,496.625,-100.0,0.0
17b835af-f4c8-414c-a611-0441d5485734,27.0,Male,East Patriciamouth,Low,2024-02-12,736.07,736.07,1,736.07,736.07,0.0
74705e26-86f9-4ba5-ab58-f6dd42fa846b,25.0,Female,New Tim,High,2024-06-17,580.67,580.67,1,580.67,580.67,0.0
9c649d2d-4a30-4ae5-865a-044f7f0bb386,54.0,Female,West David,Low,24/04/2022,1740.32,580.1066666666667,3,734.76,468.05,0.0
d499e291-a5a7-4b2e-9a89-99c0a49da18a,51.0,Male,East Micheleview,,2022-07-29,369.38,369.38,1,369.38,369.38,0.0
618bb55c-2c9a-4e5c-ae8d-a79bc0754d75,25.0,Female,Port Debra,,2024-06-03,40.72,40.72,1,40.72,40.72,0.0
5000dc5d-f0c7-456c-9603-e73c6835b085,55.0,Male,Washingtonmouth,High,2022-02-25,715.21,715.21,1,715.21,715.21,0.0
d45f2c3e-51ee-4f18-b761-b61a73fb8306,62.0,Male,New Chad,,2023-01-21,925.45,925.45,1,925.45,925.45,0.0
835384f5-c976-481d-8961-cc827dc62c6b,60.0,Male,Stricklandport,High,01/07/2019,257.69,257.69,1,257.69,257.69,0.0
b46b45f2-bb07-435e-b5a8-0626db6f7a07,41.0,Female,Lake Darylton,High,2021-02-07,963.3,963.3,1,963.3,963.3,0.0
409c8d3d-63e6-4280-a699-91933c1eee73,63.0,Female,Jaredberg,High,2023-04-08,638.61,319.305,2,455.25,183.36,0.0
ee802844-8070-4699-b60d-3568a7d306b6,66.0,Male,Wayneside,High,2022-06-14,1053.935,351.31166666666667,3,496.625,162.99,0.0
3828c289-6aa1-41e0-94d4-10d24539c9de,58.0,Male,Andrewstad,Medium,2024-05-04,209.34,209.34,1,209.34,209.34,0.0
4d6201bd-1955-4e6a-adec-a7afe7109977,57.0,Female,Port Georgeland,Low,2020-06-11,774.41,774.41,1,774.41,774.41,0.0
6fa635e0-d171-4413-a101-1b41e4831ce4,39.0,Male,Lake Lindafort,Medium,2021-05-23,1471.005,367.75125,4,823.6,42.04,0.0
2130fd89-6ba4-4f36-bb90-2327cf27d0d6,69.0,Female,Rossburgh,Low,2023-03-05,0.0,0.0,1,0.0,0.0,0.0
44351274-c7c0-46f5-9c30-7b1fc22b590e,25.0,Male,Beckshire,High,2023-06-05,325.09,325.09,1,325.09,325.09,0.0
20cf5d25-bcb2-4574-98b8-2f11d28ec2a0,26.0,Female,Port Jasonstad,Low,2020-07-27,887.8399999999999,443.91999999999996,2,579.05,308.79,0.0
6d8e562b-b51c-47b5-9ff9-18b624030aab,50.0,Male,Chadburgh,High,2022-05-17,1469.22,734.61,2,880.15,589.07,0.0
7335edae-4008-4386-ac65-f67b54eb40cb,45.0,Female,Michaelview,,2024-06-29,869.39,869.39,1,869.39,869.39,0.0
3152d2c4-69d8-4986-9a29-5fecd49149b5,59.0,Female,New Dianeberg,High,2021-07-04,1109.795,554.8975,2,613.17,496.625,0.0
306b1117-5749-4c99-bde1-62b0c65307a6,67.0,Female,Jacobsville,Medium,2019-08-16,971.41,971.41,1,971.41,971.41,0.0
6492040d-56f8-4c1a-bbe0-5b62fb39c65d,58.0,Male,Margarettown,Medium,2020-09-06,838.44,419.22,2,571.76,266.68,0.0
4d866e12-9820-413c-a5f9-e3a95d8d82b0,36.0,Male,Barbarafurt,Low,2021-12-26,1044.04,348.0133333333333,3,418.2,290.59,0.0
41515dfb-2748-4294-af0e-530898e03af9,57.0,Female,Port Jeffrey,Medium,2023-05-11,723.28,723.28,1,723.28,723.28,0.0
2d71443b-57dd-4422-89b1-57ade9d5002d,46.0,Male,Marymouth,High,2021-11-28,434.75,434.75,1,434.75,434.75,0.0
89a1568b-5c22-46d0-87fb-6ff0ff6ba8aa,21.0,Female,Port Pamela,High,2023-12-23,662.57,662.57,1,662.57,662.57,0.0
937245e3-10c3-446d-ab02-f916fb556395,50.0,Female,Port Daniel,High,2022-03-01,538.73,538.73,1,538.73,538.73,0.0
5956fb3e-5c6e-4c17-ab6a-99d5847768fb,68.0,Female,New Destiny,High,2024-02-02,346.87,346.87,1,346.87,346.87,0.0
26a40f69-7707-465d-8455-583546cd02d4,48.0,Male,South Veronica,Low,2023-03-04,880.89,880.89,1,880.89,880.89,0.0
7e98133e-29ac-443b-a139-91a28f510ce8,45.0,Female,New Jenniferport,High,2019-08-16,1251.165,625.5825,2,754.54,496.625,0.0
95f9b3a5-f108-4cd4-9887-97e9f01e36b0,45.0,Female,Ayalaborough,Medium,2021-01-03,921.78,921.78,1,921.78,921.78,0.0
b01cf495-5ea5-4cb7-acd3-b2c1e6983959,36.0,Male,Hayesfurt,High,2020-01-08,1278.03,639.015,2,926.41,351.62,0.0
478f6102-4807-431b-8bc5-c7f535335571,39.0,Female,Jasonberg,Medium,2021-07-20,387.67,387.67,1,387.67,387.67,0.0
43d5ecb1-2850-45a0-b765-cec175e0030a,29.0,Female,Greenebury,High,2022-10-31,496.625,496.625,1,496.625,496.625,0.0
aa5eea4b-c948-41f4-9285-229a470002aa,65.0,Female,Reidville,Low,2023-12-30,686.83,686.83,1,686.83,686.83,0.0
681db0ac-5b4d-416e-9bfc-dfd83a92f77b,55.0,Male,Collinsstad,Low,2020-12-20,1853.43,463.3575,4,699.27,285.41,0.0
