customer_id,age,gender,location,incomelevel,signupdate,total_spent,avg_spent,num_transactions,max_transaction,min_transaction,engagement_score,transactiondate,interactiondate,transactionid,interactionid,productcategory,paymentmethod,platform,interactiontype,sentiment,ishighspender,amount
32ac26c6-b07d-4ac9-b659-f36459af6337,54.0,Female,Michaelborough,Low,2023-10-05,112.84,112.84,1,112.84,112.84,2,2023-11-17,2024-01-05,e4221a5d-928b-4623-a209-6b1346a40947,d978d3d7-f2cb-4384-97eb-91a46f888877,Health & Beauty,Debit Card,Instagram,Share,Neutral,0.0,112.84
8a6ac6de-96f0-4383-a87c-34d12e104bb8,57.0,Male,New Patty,High,2020-09-09,911.93,455.965,2,656.14,255.79,1,2022-11-10,2023-11-25,9fc5af39-e69c-492e-b09b-6176cbcc7d5f,a01f1b6f-2363-45bb-8585-e41f72745d51,Electronics,PayPal,Twitter,Like,Neutral,0.0,656.14
8a6ac6de-96f0-4383-a87c-34d12e104bb8,57.0,Male,New Patty,High,2020-09-09,911.93,455.965,2,656.14,255.79,1,2022-09-06,2023-11-25,32ce234a-8970-475c-a515-aa5934b7ba1d,a01f1b6f-2363-45bb-8585-e41f72745d51,Automotive,PayPal,Twitter,Like,Neutral,0.0,255.79
98ff8454-f7df-4193-a23a-34b23769aed2,41.0,Male,South Jacob,Low,2021-11-23,103.14,103.14,1,103.14,103.14,1,2024-01-08,2023-10-09,fdd44b5f-7592-4f66-be1c-db8f966eb994,c2a7eb87-3c3a-4389-b6da-10541d087cc7,Clothing,PayPal,Facebook,Comment,Neutral,0.0,103.14
cb968037-1e4a-42c7-8d2f-3eb0b27b5295,42.0,Male,Stevenshire,Medium,2023-12-26,618.22,618.22,1,618.22,618.22,3,2022-12-09,2024-05-14,2e367a56-606b-4771-b80a-2a85384bdc09,922d3f28-3fc9-4086-a5af-4816e9370c58,Home & Garden,Credit Card,Instagram,Comment,Neutral,0.0,618.22
cb968037-1e4a-42c7-8d2f-3eb0b27b5295,42.0,Male,Stevenshire,Medium,2023-12-26,618.22,618.22,1,618.22,618.22,3,2022-12-09,2024-05-18,2e367a56-606b-4771-b80a-2a85384bdc09,f710e518-865a-48f4-bf9a-b8d6fc701d67,Home & Garden,Credit Card,Facebook,Comment,Negative,0.0,618.22
cb968037-1e4a-42c7-8d2f-3eb0b27b5295,42.0,Male,Stevenshire,Medium,2023-12-26,618.22,618.22,1,618.22,618.22,3,2022-12-09,,2e367a56-606b-4771-b80a-2a85384bdc09,518906b8-bd51-44bb-ad0d-ad7e4428b00c,Home & Garden,Credit Card,Twitter,Comment,Negative,0.0,618.22
1904daec-e2bf-4b0b-854c-baaf9e4df3b7,45.0,Male,Lake Margaretberg,High,,141.34,141.34,1,141.34,141.34,2,2022-12-01,2023-07-08,c02c764a-7d20-4168-b862-fcbcdf051166,1490753a-3b6e-4f3a-9617-4eef23d10dd1,Unknown,PayPal,Instagram,Share,Neutral,0.0,141.34
1904daec-e2bf-4b0b-854c-baaf9e4df3b7,45.0,Male,Lake Margaretberg,High,,141.34,141.34,1,141.34,141.34,2,2022-12-01,2024-04-15,c02c764a-7d20-4168-b862-fcbcdf051166,17c5788c-38c1-4744-ad8f-1ab1670e8d46,Unknown,PayPal,Facebook,Comment,Negative,0.0,141.34
db18bd1b-8476-4835-81ac-5328b72d473f,63.0,Female,South David,Medium,2020-02-24,1364.4850000000001,682.2425000000001,2,867.86,496.625,1,2022-11-16,2024-06-10,88e54b77-a539-48ab-b0a1-2b6a6990b4d6,7b9021d4-0ed0-4abc-9783-73096bbe3310,Automotive,PayPal,Twitter,Like,Neutral,1.0,496.625
db18bd1b-8476-4835-81ac-5328b72d473f,63.0,Female,South David,Medium,2020-02-24,1364.4850000000001,682.2425000000001,2,867.86,496.625,1,2022-10-11,2024-06-10,df680483-11a7-4f71-9f18-9487edd973c4,7b9021d4-0ed0-4abc-9783-73096bbe3310,Automotive,PayPal,Twitter,Like,Neutral,1.0,867.86
1bdeb580-975a-42df-8248-fbb7d027d23e,57.0,Female,Kimberg,High,2023-02-14,797.61,797.61,1,797.61,797.61,1,2024-02-28,2023-07-11,6f4bbd7a-09d3-4aee-9f21-9cbdc7d92c0d,c746afb4-d48a-407d-bb50-8f5c8aff7868,Home & Garden,Debit Card,Twitter,Comment,Positive,0.0,797.61
6c78ab25-9895-4054-968d-0a5264ffa064,43.0,Female,West Evelynburgh,Low,2020-08-15,829.73,829.73,1,829.73,829.73,1,2024-04-30,2024-01-27,b95d25aa-d7f1-4986-99fc-4506e484b108,4c002a2c-e64c-47de-a5b7-9c1089fc40df,Electronics,Debit Card,Instagram,Comment,Positive,0.0,829.73
ac0248f2-5af3-46f9-9cec-2fb5a478f47a,64.0,Male,East Brookeburgh,High,2021-03-07,981.24,981.24,1,981.24,981.24,2,2024-06-11,2023-09-03,56cbeb24-93bf-4778-b8af-b31e72ec6a4e,c93ab742-3169-4aed-a048-fa29c7348600,Electronics,Bank Transfer,Twitter,Comment,Neutral,0.0,981.24
ac0248f2-5af3-46f9-9cec-2fb5a478f47a,64.0,Male,East Brookeburgh,High,2021-03-07,981.24,981.24,1,981.24,981.24,2,2024-06-11,2024-04-05,56cbeb24-93bf-4778-b8af-b31e72ec6a4e,cde7991b-e4fa-4261-942e-445bd7f20b68,Electronics,Bank Transfer,Facebook,Share,Negative,0.0,981.24
267bca9f-cc78-499d-9f07-a52a638c5d8c,45.0,Male,New Markfurt,High,2020-10-01,1657.19,828.595,2,961.44,695.75,1,2024-04-15,2024-05-27,400a77b3-9901-407d-9eff-77519e016a7c,1bc0db20-fd39-42b1-9363-f669c4591768,Health & Beauty,PayPal,Twitter,Comment,Neutral,1.0,961.44
267bca9f-cc78-499d-9f07-a52a638c5d8c,45.0,Male,New Markfurt,High,2020-10-01,1657.19,828.595,2,961.44,695.75,1,2023-12-27,2024-05-27,eb7c108f-ad9c-4608-8c17-2b2cc182d885,1bc0db20-fd39-42b1-9363-f669c4591768,Clothing,Debit Card,Twitter,Comment,Neutral,1.0,695.75
3120d699-c28f-4de7-afba-adceae29c1c5,37.0,Male,West Catherineshire,High,2024-02-25,1210.9699999999998,605.4849999999999,2,649.42,561.55,2,2023-12-11,2023-08-20,8302dfd1-eda8-4db3-9f47-dfacb0f906f0,8dc772ab-acfe-46b9-a100-3ec8b0e6d002,Home & Garden,PayPal,Facebook,Share,Neutral,1.0,561.55
3120d699-c28f-4de7-afba-adceae29c1c5,37.0,Male,West Catherineshire,High,2024-02-25,1210.9699999999998,605.4849999999999,2,649.42,561.55,2,2023-12-11,2023-07-04,8302dfd1-eda8-4db3-9f47-dfacb0f906f0,2a86284e-9bfe-4e7c-92ce-19899777eec2,Home & Garden,PayPal,Twitter,Comment,Positive,1.0,561.55
3120d699-c28f-4de7-afba-adceae29c1c5,37.0,Male,West Catherineshire,High,2024-02-25,1210.9699999999998,605.4849999999999,2,649.42,561.55,2,,2023-08-20,efd35b64-ae5f-4779-b082-335f4029c8a9,8dc772ab-acfe-46b9-a100-3ec8b0e6d002,Automotive,Bank Transfer,Facebook,Share,Neutral,1.0,649.42
3120d699-c28f-4de7-afba-adceae29c1c5,37.0,Male,West Catherineshire,High,2024-02-25,1210.9699999999998,605.4849999999999,2,649.42,561.55,2,,2023-07-04,efd35b64-ae5f-4779-b082-335f4029c8a9,2a86284e-9bfe-4e7c-92ce-19899777eec2,Automotive,Bank Transfer,Twitter,Comment,Positive,1.0,649.42
bfe55c3b-668e-485d-9476-670acd50b12b,36.0,Male,New Kaylahaven,Low,2023-01-03,396.625,198.3125,2,496.625,-100.0,1,2024-05-03,2024-06-19,52bb2a8d-acab-45f9-9817-6e9fe7567824,09847257-db51-439b-b6c0-ee151c53cdc6,Health & Beauty,Debit Card,Instagram,Comment,Neutral,0.0,-100.0
bfe55c3b-668e-485d-9476-670acd50b12b,36.0,Male,New Kaylahaven,Low,2023-01-03,396.625,198.3125,2,496.625,-100.0,1,,2024-06-19,840df5b8-6b89-4cee-b22d-4cce864d24de,09847257-db51-439b-b6c0-ee151c53cdc6,Electronics,Credit Card,Instagram,Comment,Neutral,0.0,496.625
ee462937-e0c4-42bd-a4ef-7df8946ba9f7,27.0,Male,Sampsonburgh,High,2020-03-23,786.84,393.42,2,763.59,23.25,3,2022-08-06,2023-12-20,cd433fed-4321-43e6-85e9-b58f0d0b42ab,f797a268-81d2-47ea-94da-da1d2d7dd2d9,Automotive,Debit Card,Instagram,Comment,Positive,0.0,763.59
ee462937-e0c4-42bd-a4ef-7df8946ba9f7,27.0,Male,Sampsonburgh,High,2020-03-23,786.84,393.42,2,763.59,23.25,3,2022-08-06,2023-12-04,cd433fed-4321-43e6-85e9-b58f0d0b42ab,84dda0ab-5173-4e23-a366-8b8bd3a5deeb,Automotive,Debit Card,Twitter,Share,Negative,0.0,763.59
ee462937-e0c4-42bd-a4ef-7df8946ba9f7,27.0,Male,Sampsonburgh,High,2020-03-23,786.84,393.42,2,763.59,23.25,3,2022-08-06,2023-07-18,cd433fed-4321-43e6-85e9-b58f0d0b42ab,7bf1b705-21f4-4b8f-b73a-61dfe3b513a7,Automotive,Debit Card,Twitter,Comment,Positive,0.0,763.59
ee462937-e0c4-42bd-a4ef-7df8946ba9f7,27.0,Male,Sampsonburgh,High,2020-03-23,786.84,393.42,2,763.59,23.25,3,2022-11-06,2023-12-20,faec0ecf-a0d4-411e-8be8-998002ce7e5e,f797a268-81d2-47ea-94da-da1d2d7dd2d9,Health & Beauty,Debit Card,Instagram,Comment,Positive,0.0,23.25
ee462937-e0c4-42bd-a4ef-7df8946ba9f7,27.0,Male,Sampsonburgh,High,2020-03-23,786.84,393.42,2,763.59,23.25,3,2022-11-06,2023-12-04,faec0ecf-a0d4-411e-8be8-998002ce7e5e,84dda0ab-5173-4e23-a366-8b8bd3a5deeb,Health & Beauty,Debit Card,Twitter,Share,Negative,0.0,23.25
ee462937-e0c4-42bd-a4ef-7df8946ba9f7,27.0,Male,Sampsonburgh,High,2020-03-23,786.84,393.42,2,763.59,23.25,3,2022-11-06,2023-07-18,faec0ecf-a0d4-411e-8be8-998002ce7e5e,7bf1b705-21f4-4b8f-b73a-61dfe3b513a7,Health & Beauty,Debit Card,Twitter,Comment,Positive,0.0,23.25
b91999f9-b7ed-4da4-a285-1dafae98e21d,52.0,Female,North Danielmouth,Medium,2019-09-11,-100.0,-100.0,1,-100.0,-100.0,2,2024-03-22,2024-06-14,fb908e24-4c1e-4e24-a1b0-62465fa0515c,7f4c1688-39ef-4c02-9f29-b652312113fb,Health & Beauty,Debit Card,Twitter,Like,Positive,0.0,-100.0
b91999f9-b7ed-4da4-a285-1dafae98e21d,52.0,Female,North Danielmouth,Medium,2019-09-11,-100.0,-100.0,1,-100.0,-100.0,2,2024-03-22,2023-11-23,fb908e24-4c1e-4e24-a1b0-62465fa0515c,00f83fe1-b525-422e-bc16-e5767860c40c,Health & Beauty,Debit Card,Facebook,Comment,Neutral,0.0,-100.0
8de0429b-700b-4253-b914-e61d580aeb08,67.0,Female,Woodsmouth,Medium,2019-12-16,110.06,110.06,1,110.06,110.06,2,2023-09-20,2023-12-03,9b20be97-70a7-44d7-b051-4b785d2975bd,dace9312-dc16-4275-a809-85379ddb4e84,Automotive,Debit Card,Instagram,Share,Negative,0.0,110.06
8de0429b-700b-4253-b914-e61d580aeb08,67.0,Female,Woodsmouth,Medium,2019-12-16,110.06,110.06,1,110.06,110.06,2,2023-09-20,2023-11-29,9b20be97-70a7-44d7-b051-4b785d2975bd,94ac9974-e423-4c0f-a850-b2ea8aa8e4c1,Automotive,Debit Card,Twitter,Comment,Neutral,0.0,110.06
ea4f48c7-7862-4f92-9a6f-1c2778adfe56,49.0,Male,East Edward,Medium,2022-08-24,711.975,355.9875,2,496.625,215.35,1,2023-07-27,2023-07-08,c5885f19-418f-44bf-91fc-d8fa80251941,f3e553f7-42ca-4efb-aae5-bb5db7513232,Health & Beauty,Bank Transfer,Facebook,Like,Negative,0.0,215.35
ea4f48c7-7862-4f92-9a6f-1c2778adfe56,49.0,Male,East Edward,Medium,2022-08-24,711.975,355.9875,2,496.625,215.35,1,2022-12-06,2023-07-08,bce961b3-951c-454a-95b4-a2dc66b17bdf,f3e553f7-42ca-4efb-aae5-bb5db7513232,Clothing,Credit Card,Facebook,Like,Negative,0.0,496.625
d8a93878-8a64-48b1-9099-65b5695c42c2,45.0,Male,Emilyside,Low,2021-02-13,2112.56,704.1866666666666,3,821.67,558.2,2,2023-12-25,2024-05-29,a86499b1-fefb-421c-ba11-1cbdb89ffad8,416cc18c-ce98-4352-825b-8f54daae6ea5,Automotive,PayPal,Twitter,Share,Neutral,1.0,821.67
d8a93878-8a64-48b1-9099-65b5695c42c2,45.0,Male,Emilyside,Low,2021-02-13,2112.56,704.1866666666666,3,821.67,558.2,2,2023-12-25,2023-07-11,a86499b1-fefb-421c-ba11-1cbdb89ffad8,c58063d3-d45b-4c39-b5f2-7fc43b1bccab,Automotive,PayPal,Instagram,Comment,Positive,1.0,821.67
d8a93878-8a64-48b1-9099-65b5695c42c2,45.0,Male,Emilyside,Low,2021-02-13,2112.56,704.1866666666666,3,821.67,558.2,2,2022-07-27,2024-05-29,99fd3dd2-d38c-454f-aebe-a4065bdaf9b5,416cc18c-ce98-4352-825b-8f54daae6ea5,Automotive,PayPal,Twitter,Share,Neutral,1.0,732.69
d8a93878-8a64-48b1-9099-65b5695c42c2,45.0,Male,Emilyside,Low,2021-02-13,2112.56,704.1866666666666,3,821.67,558.2,2,2022-07-27,2023-07-11,99fd3dd2-d38c-454f-aebe-a4065bdaf9b5,c58063d3-d45b-4c39-b5f2-7fc43b1bccab,Automotive,PayPal,Instagram,Comment,Positive,1.0,732.69
d8a93878-8a64-48b1-9099-65b5695c42c2,45.0,Male,Emilyside,Low,2021-02-13,2112.56,704.1866666666666,3,821.67,558.2,2,2023-01-30,2024-05-29,01114bf1-ca3f-42a9-9779-0861f5ec5fe4,416cc18c-ce98-4352-825b-8f54daae6ea5,Clothing,Bank Transfer,Twitter,Share,Neutral,1.0,558.2
d8a93878-8a64-48b1-9099-65b5695c42c2,45.0,Male,Emilyside,Low,2021-02-13,2112.56,704.1866666666666,3,821.67,558.2,2,2023-01-30,2023-07-11,01114bf1-ca3f-42a9-9779-0861f5ec5fe4,c58063d3-d45b-4c39-b5f2-7fc43b1bccab,Clothing,Bank Transfer,Instagram,Comment,Positive,1.0,558.2
aac57e67-f138-426a-8f26-c4620e29f4e6,47.0,Male,East Corymouth,Medium,2023-09-10,955.98,955.98,1,955.98,955.98,2,2024-03-31,2024-06-10,a84c8a9a-ddc4-45f0-86ec-54e6143b0a3b,4fcac03b-1081-49b9-a101-6fb70fa0b7d4,Unknown,Credit Card,Instagram,Comment,Neutral,0.0,955.98
aac57e67-f138-426a-8f26-c4620e29f4e6,47.0,Male,East Corymouth,Medium,2023-09-10,955.98,955.98,1,955.98,955.98,2,2024-03-31,2023-07-18,a84c8a9a-ddc4-45f0-86ec-54e6143b0a3b,a522c586-463f-4241-a88b-2e5aa7f22213,Unknown,Credit Card,Instagram,Comment,Neutral,0.0,955.98
e1787f8a-3681-477f-92bc-c76f56f14bc3,30.0,Male,West Christine,Medium,2020-03-01,917.9,917.9,1,917.9,917.9,2,2024-05-02,2024-06-25,41c2603e-fa3c-427b-8aee-90f13fd2dd37,5885d378-c937-447d-a2c9-62fc6960822a,Health & Beauty,Debit Card,Instagram,Share,Neutral,0.0,917.9
e1787f8a-3681-477f-92bc-c76f56f14bc3,30.0,Male,West Christine,Medium,2020-03-01,917.9,917.9,1,917.9,917.9,2,2024-05-02,2024-02-17,41c2603e-fa3c-427b-8aee-90f13fd2dd37,e61b7c96-1cae-478b-8451-1677026788ab,Health & Beauty,Debit Card,Instagram,Comment,Positive,0.0,917.9
ccb5b16c-60f2-413c-9d6d-e5aa0091df54,50.0,Female,Dominguezburgh,Low,2022-10-25,496.625,496.625,1,496.625,496.625,2,2022-10-19,2023-07-01,3393bb04-08d6-4c0c-b997-2f74afc1da67,bb3e3363-3d8a-4f3e-abd3-df96e05cfe10,Automotive,Credit Card,Twitter,Comment,Negative,0.0,496.625
ccb5b16c-60f2-413c-9d6d-e5aa0091df54,50.0,Female,Dominguezburgh,Low,2022-10-25,496.625,496.625,1,496.625,496.625,2,2022-10-19,2023-11-21,3393bb04-08d6-4c0c-b997-2f74afc1da67,1b4bc896-4120-4a5f-8016-93eef04fc7c0,Automotive,Credit Card,Twitter,Comment,Neutral,0.0,496.625
75e2b1f9-ea4e-4d40-8035-4c6447576b3f,44.0,Male,Port Richardshire,High,2019-07-08,652.28,326.14,2,382.6,269.68,1,2024-01-10,2023-11-26,bfb82989-c54c-4a62-bb17-7173353d2362,d524bdc9-d8e0-4783-aa7d-48a0334762a9,Clothing,Credit Card,Facebook,Share,Positive,0.0,269.68
75e2b1f9-ea4e-4d40-8035-4c6447576b3f,44.0,Male,Port Richardshire,High,2019-07-08,652.28,326.14,2,382.6,269.68,1,2023-08-08,2023-11-26,cd1b923a-284a-49da-874a-f7ecd32178f5,d524bdc9-d8e0-4783-aa7d-48a0334762a9,Health & Beauty,PayPal,Facebook,Share,Positive,0.0,382.6
e4e86de7-3972-407e-9a7d-66b34a347463,45.0,Female,Pughstad,Medium,2020-11-06,496.625,496.625,1,496.625,496.625,1,2023-09-21,2024-06-13,97f97b72-24e0-4202-a010-9e248ef92725,60b187bb-eccc-4d41-8372-4575b82f3cdd,Health & Beauty,Credit Card,Instagram,Comment,Positive,0.0,496.625
aeba2f6d-bf7f-4a93-b947-4b5d03d6fa95,66.0,Female,South Garyborough,Low,2020-09-27,1456.615,728.3075,2,959.99,496.625,1,2023-03-12,2023-07-05,8fca028c-8598-4cec-aba8-fed9b9cf76aa,ea5423ba-1db2-4331-9667-c71a76ab8b8b,Unknown,Credit Card,Twitter,Share,Negative,1.0,959.99
aeba2f6d-bf7f-4a93-b947-4b5d03d6fa95,66.0,Female,South Garyborough,Low,2020-09-27,1456.615,728.3075,2,959.99,496.625,1,2023-06-10,2023-07-05,fc6fdc21-ec27-4c2e-86f3-2b9020263c01,ea5423ba-1db2-4331-9667-c71a76ab8b8b,Health & Beauty,Bank Transfer,Twitter,Share,Negative,1.0,496.625
331aa308-0011-4df0-80c8-83768817c3fd,50.0,Male,East Seanhaven,High,2023-07-15,678.08,678.08,1,678.08,678.08,2,2023-12-30,2024-01-25,bb7d1442-9cbe-4d54-8ce0-9a7685cc4852,1d5faf10-b183-4668-8424-824874b380d7,Automotive,Credit Card,Twitter,Like,Neutral,0.0,678.08
331aa308-0011-4df0-80c8-83768817c3fd,50.0,Male,East Seanhaven,High,2023-07-15,678.08,678.08,1,678.08,678.08,2,2023-12-30,,bb7d1442-9cbe-4d54-8ce0-9a7685cc4852,e8d7a758-835b-4a83-8fd5-c8275002bffa,Automotive,Credit Card,Facebook,Like,Neutral,0.0,678.08
49e88aa3-3b35-4509-9a10-49f25f06b615,28.0,Female,East Aaronton,Unknown,2022-03-26,309.18,309.18,1,309.18,309.18,1,2022-10-06,2024-03-18,7139c834-ed51-4116-9082-4fa221fbcf92,90671a4f-cb90-4569-b27a-d44703ac32ed,Automotive,Credit Card,Twitter,Like,Negative,0.0,309.18
6601e9d6-7e18-48f9-ba38-71d0d9cb31cb,62.0,Male,South Chadmouth,High,2021-10-06,1432.175,716.0875,2,935.55,496.625,1,2023-06-29,2023-10-18,22e20033-30c2-4048-aacc-d87c1169bf18,556ea7fb-be87-4208-aade-cf57ca1c79d0,Home & Garden,Bank Transfer,Facebook,Like,Negative,1.0,496.625
6601e9d6-7e18-48f9-ba38-71d0d9cb31cb,62.0,Male,South Chadmouth,High,2021-10-06,1432.175,716.0875,2,935.55,496.625,1,2024-02-20,2023-10-18,865e17b9-b3c2-4b30-b0cb-a1373aa72ce1,556ea7fb-be87-4208-aade-cf57ca1c79d0,Home & Garden,Debit Card,Facebook,Like,Negative,1.0,935.55
5819025b-3df7-4da6-a8bd-5d980e61c5a4,45.0,Female,Lake Miguelchester,High,2020-07-18,841.0550000000001,420.52750000000003,2,496.625,344.43,1,2023-09-09,2024-02-21,3e3d84fe-b536-49b0-8a05-eb3bb9931f8b,26e6949b-e676-4cfa-a3de-2d69bf406cb6,Clothing,Debit Card,Twitter,Share,Neutral,0.0,496.625
5819025b-3df7-4da6-a8bd-5d980e61c5a4,45.0,Female,Lake Miguelchester,High,2020-07-18,841.0550000000001,420.52750000000003,2,496.625,344.43,1,2023-01-11,2024-02-21,ec0e44ae-e336-43ed-a182-84eed30355b5,26e6949b-e676-4cfa-a3de-2d69bf406cb6,Unknown,Debit Card,Twitter,Share,Neutral,0.0,344.43
5dd3f3da-d9e7-4b28-afb0-30497d1f5014,42.0,Male,Tiffanyland,Low,2021-10-12,894.07,894.07,1,894.07,894.07,1,2024-01-09,2023-11-30,6850e99f-11f8-4646-a574-283bef5d1ba1,94504992-b332-4f51-8705-42d7210a5921,Clothing,Bank Transfer,Twitter,Share,Positive,0.0,894.07
02b1b8cb-bc72-4ca5-af51-05e16bab084b,34.0,Male,Port William,Medium,2022-10-18,496.625,496.625,1,496.625,496.625,1,2023-07-26,2023-11-30,ad3f636d-26df-4b34-b0f3-13751d808305,95089a35-9137-4706-acba-7c4d999f9b9a,Clothing,PayPal,Instagram,Comment,Negative,0.0,496.625
43230006-9636-403f-966c-f7e3166e504d,56.0,Female,Port Jeffrey,High,2023-04-29,775.61,775.61,1,775.61,775.61,3,,2023-11-28,835b4e5d-8b5a-465a-af65-2ea388c9d90a,fd97dec8-f44b-45cd-a05b-7cfd8ac32c50,Automotive,Credit Card,Twitter,Share,Neutral,0.0,775.61
43230006-9636-403f-966c-f7e3166e504d,56.0,Female,Port Jeffrey,High,2023-04-29,775.61,775.61,1,775.61,775.61,3,,2023-11-13,835b4e5d-8b5a-465a-af65-2ea388c9d90a,93865b34-4684-4f33-866a-b90853e7cda5,Automotive,Credit Card,Twitter,Share,Positive,0.0,775.61
43230006-9636-403f-966c-f7e3166e504d,56.0,Female,Port Jeffrey,High,2023-04-29,775.61,775.61,1,775.61,775.61,3,,2024-06-03,835b4e5d-8b5a-465a-af65-2ea388c9d90a,e4754263-1617-4bb9-bfcf-2fe7883b3c50,Automotive,Credit Card,Unknown,Like,Negative,0.0,775.61
1028c9f7-f42a-425c-8250-292131378975,54.0,Male,Port Cynthiachester,High,2021-12-22,446.36,446.36,1,446.36,446.36,1,2024-02-08,2023-07-14,fb319c91-689a-427c-96ef-3f7abd8ebfbe,f424955a-d190-49a7-b691-0ae198cf0aa2,Electronics,Debit Card,Instagram,Comment,Positive,0.0,446.36
018be1fd-e482-4d3d-87b9-a425ae35c5a1,21.0,Male,Kevinstad,Low,2022-07-17,1253.5,626.75,2,970.11,283.39,1,2022-09-19,2024-02-14,7d88093a-d5d1-4f57-b629-e6784a683a67,6a491b6f-84b7-4bc1-b29f-b3cbe311a16e,Clothing,Debit Card,Twitter,Share,Negative,1.0,970.11
018be1fd-e482-4d3d-87b9-a425ae35c5a1,21.0,Male,Kevinstad,Low,2022-07-17,1253.5,626.75,2,970.11,283.39,1,2023-04-07,2024-02-14,33b75588-d8e2-4bbe-8915-1d4a52e60248,6a491b6f-84b7-4bc1-b29f-b3cbe311a16e,Health & Beauty,Bank Transfer,Twitter,Share,Negative,1.0,283.39
4add70a0-9c64-41d8-b32e-f7f1ea06706b,52.0,Male,Port Miguel,Medium,2020-08-26,2081.86,520.465,4,856.21,0.0,2,2024-01-22,2023-07-29,dd788bb4-a914-4326-b7d3-0eaa7922dcb7,2a7d8fe5-5c96-49e0-85b0-9ccb97bb46be,Unknown,Debit Card,Facebook,Like,Neutral,1.0,856.21
4add70a0-9c64-41d8-b32e-f7f1ea06706b,52.0,Male,Port Miguel,Medium,2020-08-26,2081.86,520.465,4,856.21,0.0,2,2024-01-22,2023-12-19,dd788bb4-a914-4326-b7d3-0eaa7922dcb7,50d30498-bc07-401f-91aa-ee034a174f9b,Unknown,Debit Card,Instagram,Like,Positive,1.0,856.21
4add70a0-9c64-41d8-b32e-f7f1ea06706b,52.0,Male,Port Miguel,Medium,2020-08-26,2081.86,520.465,4,856.21,0.0,2,2022-10-31,2023-07-29,7bc1778e-787b-4b07-8a3b-e9437d2626e0,2a7d8fe5-5c96-49e0-85b0-9ccb97bb46be,Home & Garden,Debit Card,Facebook,Like,Neutral,1.0,688.09
4add70a0-9c64-41d8-b32e-f7f1ea06706b,52.0,Male,Port Miguel,Medium,2020-08-26,2081.86,520.465,4,856.21,0.0,2,2022-10-31,2023-12-19,7bc1778e-787b-4b07-8a3b-e9437d2626e0,50d30498-bc07-401f-91aa-ee034a174f9b,Home & Garden,Debit Card,Instagram,Like,Positive,1.0,688.09
4add70a0-9c64-41d8-b32e-f7f1ea06706b,52.0,Male,Port Miguel,Medium,2020-08-26,2081.86,520.465,4,856.21,0.0,2,2024-01-02,2023-07-29,737b4457-51e0-4ee9-a52f-2f611cf883f5,2a7d8fe5-5c96-49e0-85b0-9ccb97bb46be,Health & Beauty,Credit Card,Facebook,Like,Neutral,1.0,537.56
4add70a0-9c64-41d8-b32e-f7f1ea06706b,52.0,Male,Port Miguel,Medium,2020-08-26,2081.86,520.465,4,856.21,0.0,2,2024-01-02,2023-12-19,737b4457-51e0-4ee9-a52f-2f611cf883f5,50d30498-bc07-401f-91aa-ee034a174f9b,Health & Beauty,Credit Card,Instagram,Like,Positive,1.0,537.56
4add70a0-9c64-41d8-b32e-f7f1ea06706b,52.0,Male,Port Miguel,Medium,2020-08-26,2081.86,520.465,4,856.21,0.0,2,2023-06-29,2023-07-29,29ba8b6d-c22c-4335-b621-250d38b06acf,2a7d8fe5-5c96-49e0-85b0-9ccb97bb46be,Home & Garden,Debit Card,Facebook,Like,Neutral,1.0,0.0
4add70a0-9c64-41d8-b32e-f7f1ea06706b,52.0,Male,Port Miguel,Medium,2020-08-26,2081.86,520.465,4,856.21,0.0,2,2023-06-29,2023-12-19,29ba8b6d-c22c-4335-b621-250d38b06acf,50d30498-bc07-401f-91aa-ee034a174f9b,Home & Garden,Debit Card,Instagram,Like,Positive,1.0,0.0
2dcb9523-356b-40b2-a67b-1f27797de261,57.0,Male,East Anna,Low,2023-02-21,387.74,387.74,1,387.74,387.74,2,2023-04-11,2023-07-11,4af8c648-8eb9-4198-9fc0-2574ae136a9a,e5d15761-d0a7-4329-89e3-79a892c56097,Home & Garden,Debit Card,Unknown,Comment,Neutral,0.0,387.74
2dcb9523-356b-40b2-a67b-1f27797de261,57.0,Male,East Anna,Low,2023-02-21,387.74,387.74,1,387.74,387.74,2,2023-04-11,2023-11-23,4af8c648-8eb9-4198-9fc0-2574ae136a9a,bf36b2f9-6c68-4079-8eb2-4eea35ac6f31,Home & Garden,Debit Card,Instagram,Like,Neutral,0.0,387.74
0340d565-36b4-4d28-9619-7899512b31b8,62.0,Female,Nguyenton,Low,2022-04-26,603.06,603.06,1,603.06,603.06,3,2023-09-08,2024-05-13,f2923e60-23b1-4c2b-b94c-6f30e7474a2f,0bdbacca-93f2-4947-b34e-05d9802af827,Electronics,Debit Card,Twitter,Like,Negative,0.0,603.06
0340d565-36b4-4d28-9619-7899512b31b8,62.0,Female,Nguyenton,Low,2022-04-26,603.06,603.06,1,603.06,603.06,3,2023-09-08,2023-11-11,f2923e60-23b1-4c2b-b94c-6f30e7474a2f,aa434088-2e4d-4120-909b-6c1c2984cda7,Electronics,Debit Card,Instagram,Share,Negative,0.0,603.06
